Year,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Product_Lines,Average_Price_USD
2017,319.87,3368494.49,52147.84,7,342.42
2016,358.33,3127245.84,86674.08,15,210.17
2023,390.55,920695.73,45650.07,11,384.83
2023,318.35,3026600.69,48093.01,3,385.18
2015,235.4,4425754.09,41711.16,14,88.5
2019,242.75,507983.08,16210.42,18,300.17
2020,244.42,3957474.39,20465.35,6,121.71
2017,388.03,4309529.8,4518.31,4,110.77
2012,499.59,3045827.88,14901.62,8,46.3
2010,299.35,1494198.29,11728.63,13,28.79
2018,182.01,3613615.06,56298.08,2,142.49
2022,98.53,2118064.95,26052.64,17,292.92
2016,451.12,760775.91,19874.55,9,261.51
2021,314.56,4555229.3,51644.81,18,193.4
2019,286.63,3063887.46,61403.32,6,120.42
2019,454.8,2481355.42,73622.28,10,311.39
2017,300.53,1997458.82,36049.67,10,490.04
2014,298.06,276118.09,94606.61,11,381.07
2014,120.73,803538.81,74851.71,17,254.35
2024,403.47,370363.61,2343.65,13,259.2
2020,487.94,2097783.86,32238.47,19,447.91
2010,63.26,915405.23,8745.75,8,123.09
2018,285.95,1168214.35,58449.17,12,157.63
2018,1.69,873329.34,63415.7,3,393.69
2013,324.7,1939469.13,69500.4,1,387.72
2016,461.5,448444.46,39898.27,2,222.5
2021,8.91,2532907.63,63896.29,17,148.53
2014,239.17,3249611.07,22906.73,12,144.2
2020,162.95,4875282.95,56964.0,4,138.83
2010,358.5,1570618.09,16016.22,12,216.92
2020,227.68,2836029.27,79780.07,12,406.05
2014,432.5,2333572.66,77090.46,20,475.81
2022,14.93,1165610.18,79340.39,12,301.69
2013,318.16,3834735.78,50655.11,19,57.04
2010,218.87,2716070.02,90083.54,16,96.53
2021,351.04,3931709.07,63919.31,11,448.62
2013,169.84,2147258.55,70045.29,9,136.76
2010,293.77,3590757.13,68019.71,9,261.49
2021,373.02,2114511.57,85238.5,5,149.11
2012,300.46,2457323.4,37693.64,5,56.3
2019,362.62,2663698.22,71586.83,11,163.57
2018,128.33,3122360.67,40394.85,13,351.1
2015,260.04,1512603.83,80622.08,3,462.99
2017,141.46,2008491.15,92797.35,2,260.57
2021,6.61,1771892.01,11879.55,1,165.56
2011,261.27,2524171.2,67268.58,4,222.53
2022,208.01,3268095.27,6549.38,8,187.2
2010,296.71,2309083.83,1254.44,5,27.02
2017,15.37,168357.98,79293.62,5,242.92
2011,178.75,2094135.67,54407.52,10,81.76
2022,352.21,3756194.27,56496.85,15,287.89
2012,81.48,2088635.77,60194.32,10,139.95
2010,386.41,3084607.87,88243.89,11,46.22
2021,446.75,4959053.71,22115.25,8,97.63
2016,178.13,3408139.71,66214.85,9,452.99
2020,494.54,1263198.29,81854.18,18,115.22
2014,419.69,1224886.36,87536.76,17,418.13
2020,32.24,4194227.28,97914.14,15,281.4
2017,387.99,3687398.05,42948.68,11,429.49
2014,416.75,1644365.03,29097.83,11,453.04
2021,43.1,3910133.13,1383.29,3,38.88
2012,421.84,4343071.05,38600.33,3,323.97
2013,494.13,2207158.78,88766.29,5,277.56
2022,126.99,83530.64,30346.52,13,258.86
2018,66.72,4333533.97,74917.11,19,486.23
2024,332.15,1532183.67,55426.18,15,166.41
2016,193.17,3985154.91,14437.93,5,280.39
2018,14.25,1409728.31,47338.26,8,119.37
2023,134.45,4869135.09,63345.39,18,336.07
2013,288.27,4604474.38,43895.71,18,473.63
2020,472.43,4734521.44,69114.64,10,437.05
2015,103.39,2435509.39,97320.4,3,287.53
2010,469.03,1161031.52,45560.58,16,192.65
2015,130.81,2481986.28,48769.76,13,177.22
2021,396.71,652736.69,41247.72,19,467.13
2012,239.95,4310793.18,99172.34,8,188.31
2024,102.63,1873100.94,87793.05,5,423.23
2024,171.58,375262.43,13309.18,4,357.79
2022,273.79,4442711.76,21563.51,16,331.23
2012,161.83,1447856.04,51007.67,10,137.4
2013,203.27,432005.37,97405.1,13,163.77
2010,137.32,1336732.12,20487.79,4,311.54
2023,435.28,4710731.66,25695.83,13,281.64
2013,187.48,2654914.39,15190.62,7,350.47
2019,411.45,4014104.59,37178.65,17,70.65
2012,459.11,2891196.9,56277.09,17,390.59
2020,494.61,4779130.49,12212.4,2,461.89
2019,372.98,1615681.79,45238.86,14,238.4
2012,368.3,3282464.12,15895.44,14,224.68
2018,241.4,2943447.77,9716.55,20,144.15
2015,184.92,262604.96,63384.21,5,264.94
2020,475.98,3864060.04,99824.8,15,48.51
2021,51.39,2355179.0,17921.28,16,146.64
2010,310.49,1272488.93,12390.3,1,445.52
2015,88.62,3093606.93,19976.58,16,494.67
2012,276.69,2381958.82,66716.0,9,132.48
2010,469.87,4204860.24,96879.99,7,174.79
2011,92.94,1643324.08,53897.92,9,331.27
2018,244.92,4244360.14,66293.06,14,434.74
2017,94.31,3001000.88,10388.91,6,135.95
2014,469.84,61300.06,52423.37,19,120.33
2022,266.09,2900696.95,35783.44,12,453.95
2024,176.43,567983.28,4614.17,11,258.43
2015,206.26,3607328.72,64669.03,10,482.84
2022,411.59,4798532.56,70381.24,19,283.0
2023,343.04,2475171.71,27182.05,15,216.13
2019,488.79,4112389.63,92244.03,17,254.78
2014,159.47,1014382.09,24107.61,9,322.27
2023,93.5,2698340.39,29907.57,11,133.05
2019,195.59,2972818.96,54689.3,5,384.79
2016,323.34,1877130.35,6737.68,6,466.09
2015,412.05,1762895.0,62197.18,7,307.38
2022,339.85,2748882.5,3478.02,5,216.66
2019,200.0,557120.14,98349.82,3,472.19
2010,394.75,2767751.65,48057.34,14,367.79
2016,5.46,3346617.46,96381.62,11,187.04
2018,168.05,4511580.02,57706.6,4,23.59
2023,118.87,2878062.8,14101.45,9,74.11
2024,319.9,1018127.88,99898.66,17,26.39
2020,381.02,1927500.08,33940.52,3,223.95
2010,265.74,749662.0,70180.18,8,124.79
2011,360.09,3732137.92,77538.73,14,114.86
2017,388.42,3143551.28,8729.97,13,302.99
2020,411.66,2108827.46,44829.82,5,323.8
2018,96.16,4996039.99,86844.01,12,479.94
2011,490.94,3476653.29,55357.58,15,59.72
2021,293.66,4318198.01,76897.82,7,94.27
2024,367.76,3430456.41,81646.81,1,114.72
2020,449.09,1253674.41,93449.71,1,307.75
2023,375.79,444658.47,48661.68,15,250.04
2019,165.41,3810550.01,24096.21,8,338.16
2013,159.95,4289817.27,88865.97,9,337.03
2024,15.66,1241123.76,41449.63,18,354.47
2012,424.32,2250885.67,13123.78,5,426.53
2022,369.88,863411.54,89972.43,8,137.48
2019,127.94,2181806.89,75460.47,17,481.42
2024,32.34,3451259.67,93074.92,5,185.08
2015,481.88,3002520.22,91606.69,2,232.14
2020,94.13,4403452.22,99195.5,16,142.92
2017,61.56,3305602.68,80940.45,8,222.96
2010,163.89,3185838.68,22568.05,17,492.03
2017,371.45,1277850.61,56454.34,4,178.24
2012,359.21,4299162.75,13550.7,12,223.58
2019,269.96,439495.59,52654.97,20,365.71
2017,61.01,4734444.74,61359.8,13,202.6
2021,172.19,2301935.12,81300.74,9,81.43
2017,33.91,2625059.54,52694.02,14,402.07
2023,274.16,4072590.68,29911.33,5,196.41
2023,171.53,4349678.82,6898.77,15,121.78
2020,109.9,1347016.56,14097.06,7,245.17
2017,100.35,4934809.43,10104.95,13,26.4
2020,284.67,2725173.13,21054.7,19,230.65
2022,310.11,3287683.39,84122.26,10,70.11
2013,358.62,3333342.67,95147.88,6,276.78
2015,5.68,2171550.51,74746.27,18,443.43
2015,192.72,2552696.1,56170.62,10,411.69
2013,390.06,4411762.78,40909.73,4,185.36
2023,486.61,1108105.37,26170.54,15,241.0
2011,235.46,4144189.27,96889.7,19,138.81
2015,424.38,1807494.42,75372.89,9,390.19
2024,355.12,2455497.04,1366.87,7,89.07
2022,316.57,3421563.16,10367.57,17,496.13
2012,270.52,1619944.2,3093.6,6,351.12
2016,76.39,1445671.0,98249.4,12,413.35
2018,80.14,1751980.3,94044.64,3,302.76
2015,250.31,577144.45,43288.96,2,331.6
2018,254.32,1512355.52,9026.87,4,479.74
2014,385.48,4334659.7,12728.5,1,150.31
2018,494.16,4110373.12,27449.28,8,468.01
2017,275.86,409169.96,77930.1,16,296.54
2017,236.55,2513041.68,89544.88,14,162.15
2019,283.76,4943577.86,2636.22,18,436.08
2010,332.42,2922658.85,48518.84,16,73.89
2011,321.04,2887813.2,73777.6,6,166.75
2023,378.68,4947642.16,42862.9,19,340.25
2015,4.08,789317.49,7739.52,20,217.38
2024,396.99,3437935.34,63131.65,15,204.38
2021,324.05,998392.38,76494.44,9,115.08
2021,359.43,2843383.51,68636.51,1,151.95
2024,294.09,2342360.37,81485.89,12,99.52
2018,134.49,4100158.16,40405.41,18,296.88
2023,197.43,3327856.95,1026.38,18,478.81
2018,142.87,1545663.43,81623.16,1,263.29
2012,51.53,3648898.29,20149.31,5,451.6
2022,371.7,2868742.9,7636.18,9,228.85
2016,212.43,3305139.4,72387.7,5,127.48
2014,34.0,3038969.93,67620.53,12,217.14
2014,295.3,924117.53,42406.54,14,206.84
2013,226.86,4845439.43,80537.42,18,353.33
2020,397.52,1971072.37,89698.1,1,391.21
2020,121.36,1822903.98,51819.6,13,372.55
2016,374.18,1061946.99,97909.5,17,152.33
2014,390.79,3820901.97,12875.55,9,406.1
2013,246.54,3168122.69,54295.5,3,267.28
2010,217.87,829839.77,76731.06,10,132.76
2017,389.94,1029050.15,97010.02,5,49.98
2024,332.06,3113929.29,61781.84,2,302.54
2018,356.29,695416.1,72387.55,3,203.39
2018,354.99,761337.23,35584.41,11,82.21
2014,131.92,440188.36,87140.58,6,483.82
2023,306.83,515579.76,34174.57,14,149.85
2020,338.06,603172.82,81416.43,3,139.25
2013,479.98,834506.51,96359.6,9,497.05
2017,74.67,1765302.52,17599.9,3,389.43
2010,485.55,1674214.14,65178.33,13,423.75
2011,242.02,862351.99,14115.78,13,377.03
2011,108.22,4618329.51,95913.21,8,281.35
2013,358.46,2826963.66,66964.03,16,401.97
2022,137.19,3090949.18,32825.31,16,186.74
2011,308.0,1051901.42,48951.22,1,344.89
2019,304.58,1139445.35,74118.47,5,159.76
2019,54.88,1058979.92,17248.44,1,279.54
2019,267.82,4569135.45,26945.61,13,70.43
2016,92.23,1490097.15,31404.62,7,128.63
2012,447.2,1945652.21,66327.14,7,263.06
2022,283.67,4669517.68,12999.41,20,480.71
2024,407.06,3984180.93,14195.72,4,266.93
2024,453.72,4341305.75,15765.4,1,302.87
2015,21.62,2356390.42,17037.05,17,217.49
2017,330.4,4918676.05,27306.37,12,373.55
2023,270.66,3814256.14,74723.9,2,228.78
2024,488.0,2313994.73,67885.08,8,62.33
2020,407.29,3779426.55,56396.97,7,413.8
2022,41.3,1823704.21,29024.05,4,82.22
2021,78.91,4327455.48,24672.49,4,358.15
2018,353.21,4463631.33,72264.02,15,166.1
2021,364.82,2186640.3,5824.14,8,462.08
2016,425.33,1031180.12,73946.93,17,177.76
2018,47.29,4362288.58,90991.28,1,233.03
2014,87.25,454524.33,81321.08,14,324.68
2015,154.96,4505892.12,99541.18,15,377.23
2020,475.97,1201074.13,98032.87,1,497.73
2022,261.97,1590748.1,19930.54,4,212.25
2019,38.89,1794105.71,15875.55,18,344.57
2024,174.74,996839.27,72843.81,14,218.12
2011,139.68,4318848.84,25376.52,5,276.42
2014,75.23,3621746.38,35384.95,4,58.24
2014,377.67,659654.05,6503.2,7,488.61
2014,248.57,1871302.45,9327.98,19,324.43
2011,275.71,77504.91,64816.44,4,453.16
2013,402.52,3702185.93,36171.12,4,46.37
2018,206.29,3234519.41,65711.54,12,343.49
2024,299.08,2933078.52,77684.36,3,277.34
2011,30.65,1855142.07,75151.24,4,304.66
2019,113.87,3243829.58,9231.96,11,249.53
2011,133.6,2337641.56,48998.42,5,488.56
2010,386.29,4777260.8,98894.54,11,402.56
2015,218.53,1424791.66,23494.3,3,25.91
2012,261.07,1459704.97,4089.65,5,333.19
2020,396.74,971591.99,25057.88,17,39.76
2022,423.56,4995453.48,84195.98,7,368.26
2021,76.18,2262550.93,54066.38,20,180.0
2017,250.1,3948861.65,79882.67,3,461.43
2015,471.33,122820.86,30932.42,15,329.15
2018,115.27,1976983.22,13618.5,4,117.9
2021,121.61,1364072.55,77653.64,4,64.92
2024,319.07,4016644.83,79138.35,8,175.53
2013,264.25,1735444.91,63231.37,4,227.82
2010,220.48,1044991.25,8623.72,9,358.96
2014,95.79,4533228.12,98643.98,2,426.7
2022,235.83,2138926.07,99699.91,13,24.86
2015,283.8,209719.62,6710.82,13,172.36
2018,75.54,4741121.61,80067.41,9,107.48
2024,150.69,2996039.99,42545.43,10,222.54
2010,74.64,3206617.4,23626.43,1,338.26
2024,206.0,4130128.05,20100.27,4,326.57
2010,422.03,3741722.72,1090.04,6,435.96
2018,409.32,932154.54,39375.83,17,55.73
2016,295.57,2208679.26,88617.25,3,376.93
2012,453.47,4994589.78,25749.6,15,452.84
2017,56.81,650025.49,23569.18,6,243.66
2021,466.68,3163714.34,39418.28,4,136.96
2019,30.14,3625310.39,87699.99,18,442.66
2019,499.38,2164720.77,45095.57,1,374.08
2021,174.86,3184686.78,14904.61,10,134.73
2019,411.11,4895461.72,2570.24,18,106.32
2023,52.62,4556696.16,87148.52,16,365.84
2024,305.63,4613075.3,80981.01,18,369.32
2015,192.97,3234231.18,98319.02,18,269.46
2020,429.47,2859089.84,95495.65,4,273.3
2020,78.96,3394838.68,94010.74,3,214.57
2016,274.83,4447157.5,50730.62,9,286.34
2016,355.04,4253298.78,28062.1,1,155.92
2021,375.17,3313928.23,50766.81,17,226.47
2012,301.73,4280978.48,50807.29,19,475.73
2016,298.06,4865368.84,51702.18,18,469.03
2020,437.23,4069800.64,55548.03,3,423.58
2022,119.1,2865632.33,28582.03,15,273.61
2020,86.69,2022535.26,66621.05,7,295.04
2019,273.43,84857.42,73354.41,17,126.88
2016,374.35,333217.47,79683.38,20,202.62
2014,341.05,3519232.71,22762.11,4,198.28
2019,480.62,4394246.23,66280.73,11,98.39
2019,77.76,2770658.13,46039.94,14,146.05
2021,140.03,2765217.87,95271.9,17,384.29
2012,170.58,2105269.34,47061.04,3,372.28
2010,61.23,4738191.56,59812.39,12,381.04
2017,308.66,2327005.37,51931.98,6,438.64
2010,313.98,4104768.7,73955.21,2,236.96
2015,442.71,4561565.5,38506.23,2,313.32
2015,321.72,4518130.68,15050.29,18,214.17
2019,366.98,3993681.6,55314.08,20,162.36
2018,170.89,2337929.42,73530.62,8,141.4
2024,284.71,948745.99,41888.94,13,44.91
2024,79.77,2505097.77,83611.85,18,25.06
2016,424.9,4874604.13,78672.93,13,464.46
2019,216.93,2171125.56,25952.33,16,33.39
2022,146.04,4970243.27,28449.93,7,357.05
2016,354.41,1923406.18,39382.71,6,393.95
2020,180.93,1993367.87,50587.0,2,365.07
2010,102.77,2455163.46,87343.1,4,349.64
2014,379.45,4134354.98,31538.09,4,228.02
2016,44.02,1263180.13,84828.4,12,119.18
2022,42.73,2039902.11,1930.21,1,373.98
2017,466.68,2122072.37,44207.84,6,49.73
2016,382.66,4051092.15,41498.61,1,85.33
2017,81.98,604010.15,46063.12,10,217.92
2011,391.18,2041848.89,95538.9,15,448.96
2023,12.68,2386375.54,76422.78,20,307.98
2016,289.76,626988.12,23685.88,4,218.9
2017,128.9,4810941.67,2866.83,9,465.74
2020,314.91,2509925.72,32984.71,8,352.73
2012,8.42,2993635.57,47291.24,20,164.26
2014,81.63,286898.01,72927.63,18,431.78
2018,75.62,958720.91,97358.66,12,360.42
2019,275.08,3817220.85,32228.71,19,378.1
2012,197.15,1699872.85,54721.24,1,356.65
2011,59.13,2678168.78,67297.55,6,204.04
2014,169.59,857438.06,9969.21,14,423.33
2017,359.82,736217.82,4242.66,18,294.56
2021,472.63,1910587.41,45307.64,2,51.28
2015,269.67,539344.35,32770.46,2,208.83
2016,279.22,1962465.12,19604.53,3,255.1
2017,44.88,4538357.36,68445.83,14,225.99
2024,294.58,2117845.27,69868.49,10,240.69
2021,30.89,2782012.68,91635.86,19,117.69
2023,279.42,3242822.34,59473.38,6,328.45
2017,435.0,2898430.05,60681.86,2,25.37
2020,247.74,1221451.47,13377.69,3,47.34
2013,41.19,1041639.21,92658.98,14,207.67
2016,453.96,2456570.03,59032.83,13,426.55
2014,52.59,3879289.85,86775.53,9,401.03
2017,156.34,736332.85,47173.48,4,319.95
2013,468.51,1522209.86,84338.6,1,321.64
2011,430.69,790437.72,34473.74,15,71.36
2015,214.85,3326467.63,58867.49,17,279.88
2012,288.16,1914742.0,90146.28,8,398.56
2022,83.24,65384.37,81487.65,4,237.95
2012,192.11,4134410.91,62826.15,13,417.46
2012,107.46,3081567.4,62689.21,8,131.46
2021,251.46,2193889.24,35664.11,16,128.95
2012,201.74,2821986.04,49952.7,4,203.41
2012,59.98,83068.41,4432.52,1,44.31
2022,232.5,3683534.38,68811.29,19,22.87
2010,352.32,2864164.61,40398.27,7,435.44
2021,452.15,3580207.66,81035.1,3,344.85
2015,377.57,4937227.51,53826.57,14,98.22
2011,335.57,3408581.77,72944.35,17,60.16
2014,3.48,3491775.11,52976.72,19,281.6
2012,280.95,2802679.81,82581.25,13,57.25
2022,423.81,4903183.86,49365.68,11,373.2
2011,451.61,1152376.53,81388.57,10,104.86
2013,335.28,4908563.63,8250.99,15,49.12
2019,394.18,2770202.64,42857.12,3,32.62
2021,149.31,2958053.67,20131.51,20,265.46
2017,286.44,1562546.48,7867.05,2,459.94
2018,213.11,4609279.71,96750.6,8,360.53
2016,68.94,1078651.16,27398.08,8,383.92
2015,202.62,428003.19,54332.45,10,169.03
2013,245.74,4695532.27,55184.96,17,411.58
2024,26.26,1182454.73,76931.95,19,119.16
2021,91.82,3721592.47,27221.0,20,492.63
2023,39.66,4476790.99,90124.88,9,446.7
2020,216.95,4829638.49,5711.03,4,122.84
2017,94.04,3266893.12,35015.82,17,494.14
2022,362.83,3163510.53,97776.84,14,116.66
2018,28.05,2539257.72,26937.16,5,395.88
2022,332.42,1578148.88,97878.24,3,129.91
2017,83.34,4343084.25,38504.73,15,112.33
2024,232.33,2970625.91,81249.71,16,409.43
2022,44.96,1749003.56,7953.21,2,163.98
2023,79.62,3470872.51,57361.4,10,477.93
2014,350.93,1894073.93,19662.05,2,28.83
2022,242.93,2540016.83,67624.46,12,163.07
2024,263.33,426792.39,68954.21,15,486.45
2023,127.37,1373715.83,99727.7,9,26.79
2015,368.43,2406521.84,45759.82,17,253.1
2012,142.56,4412005.9,80229.81,3,83.18
2024,294.42,543223.89,21739.7,13,138.1
2019,210.64,1776026.24,5311.23,20,380.1
2016,352.96,4331965.63,59492.33,1,168.52
2024,220.41,3885875.78,77834.99,20,188.99
2022,352.03,4984689.06,12425.48,17,325.99
2012,474.05,186638.45,49766.03,13,197.79
2015,152.89,1203718.8,55125.12,20,238.75
2023,177.53,2405597.43,37439.7,3,327.26
2014,470.75,4948558.68,28128.1,12,109.74
2022,157.04,4403280.14,43101.73,11,265.52
2013,218.85,1474322.15,82555.95,9,400.18
2024,301.76,982876.09,54660.93,15,319.17
2023,324.73,4641887.85,89099.15,2,101.34
2024,382.76,4914634.69,9749.22,15,302.8
2020,61.38,1672077.34,60159.58,5,282.79
2014,404.51,2587941.55,76185.15,9,389.74
2010,74.01,4562674.64,24136.88,12,199.64
2011,163.9,1000100.17,24907.22,11,55.35
2015,329.11,1947971.76,50852.85,1,499.16
2021,195.62,4775937.86,68875.21,20,396.92
2017,2.87,1116970.12,77458.39,10,306.88
2024,405.71,3270378.33,64083.51,16,315.94
2022,352.06,3781964.01,25873.53,16,499.94
2017,40.05,4978077.44,12817.51,14,379.75
2014,144.65,4611547.17,73614.14,5,354.64
2014,38.25,4816032.53,67206.93,9,29.63
2021,246.1,3378761.82,51268.99,6,99.96
2020,328.84,1983474.23,87585.65,1,296.55
2010,75.88,3548805.15,15098.35,8,216.59
2017,116.54,1586267.18,34254.35,15,189.5
2012,383.54,1306927.6,85346.44,11,403.4
2017,473.96,3844538.19,92924.97,15,476.12
2015,179.03,712032.79,77755.87,10,232.51
2018,68.46,2476173.61,36427.37,20,313.52
2016,458.96,3532270.64,96921.68,6,53.2
2013,31.56,3017113.28,87037.36,18,478.19
2020,84.22,1721270.07,74437.64,1,489.48
2013,196.96,4187139.16,16585.39,8,270.6
2024,139.78,3951004.14,40987.16,19,348.95
2011,361.53,4391011.88,13903.51,19,182.57
2021,140.58,4372140.56,55359.33,15,177.46
2011,28.49,2322038.99,47651.74,15,247.03
2011,348.03,3598355.74,33652.53,20,409.81
2019,193.21,2915036.46,8666.77,15,480.37
2012,253.5,2670547.2,41786.38,11,388.21
2015,7.0,3169421.23,76029.43,15,98.52
2016,275.86,3901713.9,72039.79,16,340.89
2023,98.6,2486716.72,91508.94,19,390.21
2016,93.92,553626.96,30483.11,14,141.28
2020,102.79,347028.17,87951.72,19,127.04
2011,410.87,4714614.16,81686.33,9,75.61
2018,426.44,4563171.82,44256.99,9,247.47
2024,349.99,2300986.29,10217.17,18,117.68
2019,410.47,2895330.84,55838.88,4,97.02
2017,279.24,1173693.35,68195.68,2,396.67
2016,485.95,1745500.04,84480.28,14,127.04
2019,407.83,730816.25,32472.93,16,387.72
2024,147.39,166295.25,1477.36,3,24.59
2017,365.96,1668637.3,47776.47,9,46.95
2024,41.81,3180276.16,14101.93,18,467.26
2024,125.48,3403679.48,97948.95,16,339.86
2018,324.05,4086260.58,19516.88,5,392.26
2024,447.43,292714.81,14506.05,4,109.6
2023,27.31,2242411.66,23173.77,1,314.52
2020,159.92,3514061.14,5821.49,9,337.93
2012,224.08,1613458.65,80475.17,5,200.75
2020,18.32,4625254.01,85553.13,13,234.6
2023,117.59,2548991.16,19362.36,16,392.75
2014,474.22,2077380.69,16550.0,20,186.53
2013,413.45,1886733.6,2452.77,12,282.15
2020,461.7,2999623.61,93671.45,14,416.2
2019,282.79,1364305.06,1078.55,14,468.45
2015,267.23,1019353.84,60662.83,18,131.97
2017,317.63,4942108.63,31705.72,3,104.35
2022,103.72,2630571.62,62657.81,17,475.31
2016,370.9,1080155.67,46281.99,11,430.24
2011,438.3,1251465.63,2238.19,9,207.13
2020,227.74,3978273.92,83793.11,13,235.23
2014,133.64,424009.63,29855.37,5,185.73
2012,417.55,4447290.49,58208.95,2,107.69
2016,493.73,4978772.89,94533.67,9,317.02
2013,355.28,3412659.71,86660.43,11,34.1
2022,228.66,4602521.47,73594.63,10,444.31
2012,34.46,4362351.04,65150.58,12,498.17
2020,340.46,4182474.81,54029.62,8,172.99
2023,115.71,3839309.43,3041.12,1,64.16
2016,318.85,673499.07,62205.53,4,212.28
2014,445.67,4773997.53,54824.14,15,433.47
2022,437.95,1611019.48,33174.07,1,344.23
2012,33.75,3289284.18,53534.85,11,355.86
2019,19.12,4247729.83,74281.13,16,253.18
2024,120.41,1604355.06,74406.09,19,114.72
2015,144.76,2151290.55,15483.67,7,37.77
2013,78.66,1250331.01,43405.02,5,371.24
2014,37.69,2810930.29,37806.37,1,433.59
2017,201.59,809116.55,29278.9,12,374.17
2024,306.94,3283439.07,28878.82,7,34.33
2017,223.46,100029.74,90607.05,14,334.41
2021,179.77,827124.39,84339.09,8,484.21
2014,248.19,371856.61,25087.43,8,127.39
2021,207.84,1604708.62,40539.28,2,120.86
2011,234.25,3636495.75,15160.64,18,323.9
2023,394.75,122622.87,55512.05,20,416.9
2012,103.57,3776807.82,95139.49,9,362.36
2016,308.62,2252190.25,92264.19,8,493.03
2024,274.89,3494641.59,17289.36,14,395.37
2014,362.25,4221045.43,81310.13,17,242.67
2018,456.33,2610511.3,23743.62,11,255.83
2011,455.62,2546933.55,53420.11,16,378.95
2023,185.76,2506119.3,56268.69,18,283.57
2018,460.75,2907557.67,91635.23,8,309.28
2023,463.21,4470740.86,31525.74,3,157.39
2024,182.74,476772.03,81231.84,19,229.19
2011,28.16,581773.03,17039.16,5,407.55
2021,198.21,1172819.15,13505.87,11,155.31
2013,49.25,1017458.2,30786.96,19,79.59
2019,486.49,2650508.9,96285.02,16,391.51
2015,11.22,3859141.15,33629.4,14,247.17
2010,337.16,4187524.66,98106.29,12,423.51
2018,494.05,415585.8,17497.36,18,414.83
2012,114.87,120094.41,30046.81,8,204.82
2017,94.62,3038424.22,5968.13,11,437.87
2020,72.1,2843572.6,74824.84,1,165.27
2013,18.42,1709799.03,87409.94,9,113.87
2016,314.73,1610601.88,94143.04,10,181.6
2021,33.63,2884324.62,46290.6,13,77.19
2018,232.57,115099.02,4388.16,1,422.74
2015,325.19,336397.62,5148.58,9,474.38
2021,14.85,4767213.43,40255.43,4,33.9
2020,45.56,4653189.54,26450.35,9,214.18
2024,384.09,2512323.03,45934.14,9,123.28
2016,395.01,4664233.59,42480.09,16,272.92
2018,490.36,2430421.32,9723.91,9,145.21
2018,44.1,1373733.19,50719.8,20,114.44
2015,49.55,516157.33,31532.96,5,43.76
2010,415.82,2449826.6,98067.03,12,25.57
2010,218.29,1224197.33,1756.57,2,329.8
2020,1.51,1341181.14,94657.56,11,448.49
2020,109.07,102449.89,81474.09,11,269.32
2019,293.47,4923894.28,11561.8,13,393.91
2015,94.25,3347038.2,49740.42,16,187.15
2013,440.24,3051869.81,97090.03,13,141.16
2017,212.34,3786040.71,83426.54,3,49.31
2011,162.67,2461334.08,94840.87,19,462.41
2012,493.77,3847927.14,12341.34,8,408.7
2021,181.35,1969442.38,67289.47,13,363.21
2013,33.05,3132668.16,92632.49,3,436.12
2017,207.09,3366107.47,18928.0,4,482.06
2014,61.78,4047822.87,57515.98,19,147.44
2012,291.13,4992975.21,9634.7,19,27.95
2015,350.99,1540609.5,38537.13,2,418.38
2022,147.84,1566995.74,9216.51,14,497.41
2018,219.46,4454287.92,22504.51,2,462.51
2015,389.48,3995852.69,76574.88,6,463.28
2012,259.98,3550906.13,94801.67,15,332.69
2011,51.9,2107008.3,67866.47,11,293.26
2012,173.93,434142.38,46905.65,3,182.45
2021,220.98,2360448.94,59302.2,5,174.73
2017,161.8,4656998.88,59144.48,9,317.34
2018,286.58,4700187.29,93292.4,18,60.2
2023,76.4,2904163.13,70645.65,1,91.32
2015,268.8,64512.15,13396.35,5,383.93
2016,212.86,478830.69,13221.89,11,89.52
2021,260.13,2270215.52,45711.76,6,53.8
2019,78.8,1556460.65,78019.73,9,369.48
2011,396.42,1323339.86,19562.74,6,431.48
2011,61.73,1838253.35,5274.55,18,211.09
2024,41.85,1145984.18,60491.11,17,98.3
2012,469.03,533980.39,92591.9,16,321.68
2019,128.13,2517825.49,93197.19,2,158.91
2014,119.04,1635885.88,54712.0,6,271.27
2010,55.46,4948280.56,19305.91,15,132.24
2021,92.41,1088067.82,7838.76,19,84.99
2022,108.95,3153969.85,98744.06,16,179.53
2017,201.16,4060710.04,60207.88,3,122.75
2024,259.67,1137991.72,75898.39,7,352.23
2013,262.09,4501834.32,21301.34,18,126.06
2021,406.04,2632355.88,60346.64,10,163.46
2012,224.18,184171.96,71966.98,4,63.96
2016,237.17,1183947.35,3087.44,2,442.58
2023,44.93,1317102.06,32645.37,17,291.45
2023,447.04,1532872.03,50882.17,17,107.93
2013,101.39,2485647.02,51588.04,3,202.36
2018,436.14,4183102.08,67571.09,14,340.65
2016,391.23,3473508.48,34251.61,3,410.68
2014,71.16,2613092.25,80483.49,4,204.19
2016,416.59,3159691.9,11869.16,13,354.2
2011,469.99,3651352.1,31182.5,12,230.63
2021,70.25,2301463.45,77792.66,5,124.43
2024,337.27,3686874.1,54474.09,1,477.73
2020,7.11,1396459.23,63504.95,12,324.62
2012,408.42,1458417.17,37045.83,12,405.9
2013,144.24,3745657.18,74035.99,15,271.26
2010,476.45,1809341.95,30942.99,4,226.85
2012,214.84,1111253.32,8108.96,2,186.01
2023,111.59,4531097.34,89908.86,1,117.75
